Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek,Class
4658.0,675.0,81.0,OO,SLC,BTM,3,1
2661.0,1220.0,188.0,YV,CLT,AUS,3,1
1322.0,1170.0,75.0,WN,SNA,SJC,2,0
639.0,1054.0,164.0,UA,PVD,ORD,2,0
483.0,1054.0,161.0,UA,BDL,ORD,4,0
4961.0,905.0,69.0,EV,ATL,FLO,2,1
429.0,655.0,80.0,WN,SFO,LAX,1,0
431.0,1055.0,70.0,WN,PHX,ONT,4,1
2302.0,700.0,127.0,DL,TPA,MEM,2,0
6450.0,,80.0,OH,CVG,MDT,5,1
5072.0,966.0,104.0,EV,BMI,ATL,2,1
1875.0,1050.0,102.0,US,BOS,PHL,7,0
2285.0,1150.0,145.0,DL,ATL,IAH,4,1
2179.0,1050.0,,DL,DCA,SLC,1,0
2571.0,667.0,94.0,DL,IND,ATL,5,1
1312.0,1140.0,240.0,AA,SJU,BDL,1,1
739.0,855.0,175.0,WN,BUF,TPA,2,1
1174.0,,255.0,AA,SJC,ORD,7,1
2882.0,1439.0,,YV,PHX,FLG,3,1
7.0,540.0,385.0,HA,LAS,HNL,1,0
2545.0,1110.0,275.0,WN,PHL,DEN,2,1
647.0,360.0,105.0,WN,PHX,DEN,1,0
1856.0,1280.0,75.0,WN,ONT,OAK,3,1
2116.0,420.0,65.0,US,LGA,BOS,4,1
3797.0,565.0,118.0,9E,MEM,AUS,4,0
1386.0,870.0,66.0,DL,LGA,BOS,5,0
4612.0,783.0,92.0,OO,ABQ,SLC,4,1
2667.0,1294.0,289.0,DL,ATL,SAN,3,1
7.0,1110.0,,AS,EWR,SEA,4,1
1106.0,1090.0,235.0,WN,MDW,PHX,1,1
1462.0,,95.0,AA,MCI,ORD,7,0
31.0,777.0,293.0,UA,LAX,IAD,4,1
1978.0,940.0,148.0,US,IAH,CLT,2,1
213.0,1040.0,65.0,,PHX,ABQ,4,1
6472.0,480.0,105.0,OO,LAX,ABQ,7,0
3671.0,665.0,85.0,,MIA,TLH,1,0
4121.0,360.0,,9E,DSM,MEM,2,0
3922.0,814.0,66.0,9E,SBN,DTW,3,1
371.0,865.0,155.0,F9,MKE,DEN,7,0
3135.0,1195.0,75.0,MQ,SJC,LAX,3,0
1317.0,960.0,209.0,,ATL,DEN,4,0
524.0,885.0,155.0,AA,DFW,DTW,3,1
2879.0,700.0,187.0,,LGA,FLL,4,1
841.0,1298.0,84.0,UA,LAX,SFO,5,1
6972.0,550.0,52.0,OO,BFL,LAX,3,0
6954.0,1004.0,108.0,OO,BOI,DEN,4,1
1083.0,652.0,257.0,DL,ATL,TUS,5,0
16.0,920.0,80.0,WN,LAX,SFO,3,1
196.0,1135.0,37.0,HA,HNL,OGG,4,0
3415.0,455.0,85.0,WN,OAK,SAN,1,1
220.0,972.0,303.0,UA,SFO,IAD,1,1
1748.0,695.0,286.0,US,LAS,PHL,6,1
2834.0,1365.0,41.0,YV,PHX,TUS,4,0
761.0,,65.0,AA,ORD,STL,4,0
204.0,820.0,32.0,HA,LIH,HNL,6,0
2837.0,1189.0,,XE,MCI,CLE,5,1
14.0,487.0,,DL,LAS,ATL,5,0
237.0,403.0,353.0,,PIT,SFO,6,1
7068.0,492.0,88.0,EV,IAD,GSP,6,1
4029.0,1170.0,,MQ,ORD,JAX,4,0
4631.0,625.0,110.0,MQ,LGA,RDU,7,1
5343.0,617.0,125.0,EV,OKC,ATL,2,0
3819.0,920.0,,9E,DTW,EVV,6,0
4188.0,1050.0,123.0,9E,ATL,ROC,1,0
4323.0,700.0,105.0,9E,RDU,MCO,2,1
2200.0,,185.0,WN,PHL,RSW,2,0
575.0,482.0,176.0,B6,SWF,MCO,6,0
2123.0,600.0,79.0,US,BOS,LGA,2,0
924.0,935.0,165.0,WN,DEN,OAK,6,1
1837.0,1290.0,142.0,DL,ATL,IAH,2,0
2532.0,665.0,172.0,DL,MCO,BOS,7,0
2674.0,,122.0,DL,MCO,DCA,2,0
6408.0,989.0,87.0,OO,EUG,SFO,5,0
1566.0,900.0,245.0,WN,MCI,PDX,4,1
277.0,1190.0,155.0,,PHX,IAH,5,0
2724.0,710.0,151.0,YV,AUS,CLT,1,0
56.0,1200.0,,WN,HOU,DAL,1,1
386.0,1055.0,45.0,WN,HOU,AUS,1,1
2934.0,585.0,184.0,YV,PHX,MEM,4,0
867.0,1165.0,160.0,AA,ORD,DEN,2,1
1466.0,875.0,75.0,WN,CLE,MDW,4,1
5558.0,907.0,117.0,EV,MLI,ATL,6,0
2915.0,660.0,,XE,EWR,ROC,7,1
583.0,885.0,170.0,AA,MIA,STL,4,0
1019.0,1175.0,91.0,DL,MEM,MCI,4,1
2497.0,730.0,106.0,DL,ATL,PBI,6,1
62.0,865.0,319.0,UA,LIH,SFO,4,0
5027.0,360.0,,EV,MLI,ATL,2,0
1301.0,855.0,60.0,WN,TPA,FLL,5,1
3753.0,1265.0,80.0,WN,SFO,LAS,7,1
6378.0,770.0,146.0,OO,SFO,COS,7,0
3691.0,1040.0,,MQ,CLE,MIA,3,0
602.0,435.0,55.0,WN,AUS,DAL,4,0
2202.0,650.0,102.0,XE,CLT,EWR,6,0
3767.0,,200.0,MQ,SLC,ORD,4,1
2050.0,650.0,,AA,ORD,MIA,6,1
1459.0,580.0,197.0,DL,CVG,DEN,3,0
6899.0,370.0,93.0,,SLC,DEN,3,0
103.0,375.0,131.0,F9,MSP,DEN,3,0
4302.0,830.0,127.0,9E,DTW,CHS,1,0
282.0,500.0,,US,PHX,SJC,7,0
6382.0,520.0,,OH,DTW,HSV,2,0
1763.0,826.0,174.0,DL,DCA,MSP,1,1
6892.0,401.0,82.0,OO,CMX,ORD,5,1
337.0,920.0,200.0,WN,ABQ,MCO,7,1
5502.0,650.0,78.0,EV,ATL,GSO,5,1
1976.0,1045.0,95.0,WN,MCI,DAL,5,1
4266.0,635.0,87.0,9E,MSP,GRR,2,1
2654.0,455.0,79.0,YV,CLT,IAD,3,1
2986.0,1300.0,133.0,DL,ATL,LGA,3,0
469.0,965.0,70.0,WN,SJC,ONT,3,1
914.0,705.0,150.0,WN,TPA,HOU,3,1
2812.0,,75.0,WN,ABQ,PHX,3,1
4138.0,1180.0,105.0,MQ,PIT,ORD,3,0
2616.0,456.0,63.0,YV,CLT,RIC,3,1
1185.0,,160.0,FL,TPA,GRR,2,0
139.0,450.0,338.0,US,ANC,PHX,2,0
538.0,410.0,,AA,BUR,DFW,7,0
369.0,875.0,65.0,WN,BUR,LAS,6,0
359.0,1110.0,380.0,B6,JFK,BUR,1,1
1919.0,440.0,150.0,WN,BWI,TPA,2,0
1243.0,900.0,137.0,B6,BOS,CLT,4,1
77.0,980.0,353.0,US,BOS,PHX,3,1
456.0,880.0,,B6,FLL,BOS,2,1
3692.0,730.0,140.0,MQ,MIA,RIC,3,0
730.0,1085.0,,DL,CHS,ATL,4,0
1455.0,930.0,375.0,AA,MIA,SFO,4,1
1753.0,665.0,70.0,WN,JAX,FLL,4,0
304.0,585.0,377.0,CO,EWR,PDX,2,0
1753.0,510.0,130.0,WN,BWI,JAX,7,1
3664.0,1050.0,64.0,9E,DTW,CLE,3,1
1352.0,535.0,55.0,AA,DFW,OKC,6,0
599.0,865.0,155.0,CO,IAH,DEN,4,1
2703.0,564.0,61.0,YV,CLT,CHS,2,0
3771.0,470.0,165.0,MQ,ORD,IAH,5,1
4548.0,1005.0,151.0,OO,SLC,MCI,6,0
1487.0,515.0,130.0,AA,DCA,ORD,4,0
821.0,575.0,,WN,LAS,FLL,7,1
6932.0,795.0,80.0,OO,ORD,PAH,4,0
6533.0,907.0,98.0,OO,DEN,IDA,7,0
543.0,1420.0,208.0,FL,PHX,ATL,2,1
397.0,1045.0,,CO,IAH,LAS,7,1
6578.0,360.0,65.0,OO,CIC,SFO,4,0
155.0,1075.0,356.0,US,PHL,SAN,5,1
322.0,490.0,68.0,CO,MSY,IAH,6,0
1223.0,520.0,157.0,US,DCA,PBI,6,0
268.0,435.0,315.0,AA,SEA,JFK,4,1
4432.0,1015.0,,MQ,DCA,BNA,6,0
2407.0,730.0,55.0,XE,IAH,LFT,5,0
2402.0,1068.0,187.0,DL,MIA,DTW,7,1
2521.0,1154.0,135.0,XE,STL,EWR,7,0
2961.0,1195.0,180.0,WN,DEN,PDX,5,1
51.0,1015.0,95.0,WN,MCI,DAL,7,1
519.0,405.0,100.0,,RAP,MSP,1,0
2396.0,505.0,250.0,,EGE,JFK,4,1
846.0,1175.0,85.0,WN,SMF,SNA,3,1
1217.0,906.0,153.0,FL,MDW,SRQ,6,0
7036.0,,53.0,OO,ORD,SPI,6,0
1585.0,510.0,165.0,WN,MCO,MHT,5,0
15.0,550.0,,HA,SAN,HNL,7,1
653.0,1270.0,161.0,FL,ATL,SAT,5,0
806.0,835.0,85.0,UA,LAX,SFO,5,0
860.0,550.0,340.0,AS,HNL,SEA,7,0
5103.0,1160.0,75.0,EV,MEM,BTR,6,0
3590.0,840.0,,WN,SEA,LAS,5,1
1967.0,450.0,80.0,DL,DTW,ORD,2,0
6497.0,820.0,122.0,OH,MEM,AUS,4,0
4076.0,745.0,99.0,9E,BGM,DTW,1,1
5030.0,910.0,55.0,EV,ATL,AGS,2,1
5260.0,,98.0,EV,ATL,CHO,2,1
1853.0,870.0,115.0,AA,DFW,COS,1,1
3123.0,520.0,72.0,XE,CLE,IND,3,0
6457.0,739.0,,OO,SMF,SFO,4,0
2911.0,1235.0,147.0,DL,ATL,DFW,4,0
857.0,1265.0,90.0,WN,LAS,SMF,1,0
734.0,350.0,129.0,,MCI,ATL,3,0
56.0,1125.0,50.0,WN,CRP,HOU,1,1
5108.0,749.0,95.0,EV,FAY,ATL,3,1
2884.0,705.0,,WN,DEN,PDX,2,1
1001.0,,175.0,DL,BOS,ATL,1,1
63.0,667.0,115.0,FL,IAD,ATL,4,0
1483.0,505.0,94.0,DL,SLC,LAS,5,0
6523.0,1210.0,101.0,OH,JFK,RIC,2,0
4673.0,1191.0,115.0,OO,SLC,BUR,1,0
2879.0,770.0,150.0,WN,LAS,GEG,1,1
2705.0,1210.0,80.0,WN,BWI,CMH,5,1
2423.0,870.0,90.0,AA,ORD,MCI,1,0
3098.0,500.0,,XE,BUF,EWR,5,0
1150.0,420.0,156.0,FL,IND,RSW,2,0
601.0,1210.0,,WN,SJC,LAS,2,1
721.0,525.0,248.0,F9,DCA,DEN,6,0
600.0,1085.0,,WN,LAS,MDW,3,1
5449.0,1020.0,69.0,EV,BHM,ATL,5,0
201.0,470.0,50.0,WN,HOU,CRP,3,0
74.0,1365.0,280.0,AA,LAX,IAD,1,0
4281.0,921.0,69.0,9E,DAY,DTW,3,0
2776.0,1180.0,79.0,DL,MEM,MSY,4,0
7316.0,825.0,103.0,EV,MEM,IAH,3,0
2009.0,430.0,70.0,XE,BTR,IAH,5,0
1948.0,495.0,195.0,WN,BDL,TPA,5,0
4984.0,635.0,109.0,EV,BOS,DCA,4,0
6817.0,463.0,136.0,OO,BUR,DEN,7,0
119.0,889.0,213.0,B6,JFK,MSY,5,0
783.0,595.0,113.0,F9,DEN,LAS,7,0
871.0,390.0,110.0,WN,STL,DAL,3,0
1174.0,,85.0,,SDF,ATL,7,1
479.0,905.0,135.0,WN,PHX,AUS,4,0
106.0,317.0,,HA,HNL,OGG,6,0
347.0,925.0,42.0,HA,KOA,HNL,7,0
2620.0,1149.0,,YV,BNA,CLT,4,1
55.0,578.0,43.0,AS,SCC,BRW,7,0
483.0,875.0,225.0,F9,MKE,PHX,4,1
5916.0,882.0,,XE,ICT,ORD,3,1
1124.0,,110.0,US,CLT,LGA,6,0
1269.0,,50.0,US,CLT,RDU,2,1
2710.0,1019.0,78.0,YV,PHX,SNA,1,0
735.0,930.0,165.0,UA,DEN,SFO,3,0
1427.0,1215.0,130.0,WN,ELP,LAX,4,1
1049.0,480.0,166.0,FL,DCA,RSW,3,0
3815.0,360.0,90.0,9E,PNS,MEM,3,0
582.0,1185.0,,WN,SEA,SJC,5,1
4621.0,780.0,90.0,OO,DEN,SLC,2,0
6342.0,1176.0,47.0,OO,LAX,SAN,2,0
1254.0,390.0,115.0,WN,TUS,DEN,2,0
1275.0,475.0,85.0,WN,CLE,MDW,7,1
2317.0,635.0,155.0,AA,ORD,DFW,1,1
4417.0,,65.0,MQ,DCA,RDU,5,1
2741.0,,75.0,MQ,DFW,LFT,2,0
6355.0,1034.0,,OO,SBA,LAX,2,0
2668.0,841.0,164.0,XE,CAE,IAH,5,0
5450.0,840.0,57.0,EV,ATL,MGM,1,1
2665.0,450.0,150.0,DL,DCA,MCO,1,0
1118.0,1135.0,130.0,WN,ELP,LAX,1,1
767.0,465.0,,FL,PBI,ATL,2,0
4217.0,495.0,90.0,9E,JFK,BOS,6,0
2710.0,405.0,75.0,MQ,XNA,DFW,5,1
24.0,755.0,300.0,HA,OGG,OAK,2,0
1401.0,941.0,189.0,B6,FLL,AUS,1,1
4306.0,965.0,140.0,MQ,RIC,ORD,6,1
6624.0,360.0,165.0,OH,DEN,CVG,3,0
4287.0,1095.0,,MQ,ORD,CMH,6,0
3718.0,450.0,84.0,9E,DTW,IND,4,0
2675.0,461.0,177.0,YV,CLT,MSP,7,0
1593.0,,76.0,FL,GPT,ATL,7,1
74.0,1070.0,368.0,US,PHL,SEA,7,1
711.0,725.0,200.0,AA,FLL,ORD,6,1
60.0,420.0,250.0,FL,LAX,ATL,3,0
658.0,1145.0,169.0,CO,IAH,DCA,3,1
6474.0,918.0,105.0,OO,LAX,ABQ,3,1
3868.0,930.0,68.0,9E,DTW,TVC,4,0
1897.0,867.0,181.0,DL,PHL,MSP,1,1
324.0,1315.0,95.0,AA,DFW,BNA,3,0
1748.0,1145.0,146.0,CO,IAH,FLL,4,1
5941.0,627.0,96.0,XE,LNK,ORD,4,1
2912.0,,190.0,WN,LAS,STL,6,1
4500.0,1075.0,180.0,,XNA,LGA,1,1
1003.0,1135.0,70.0,WN,ABQ,TUS,2,0
6607.0,756.0,123.0,OH,CAE,DTW,6,0
2466.0,1135.0,,WN,ONT,PHX,2,1
268.0,1070.0,129.0,FL,DCA,MKE,7,1
1924.0,1290.0,113.0,DL,ATL,BWI,4,0
989.0,370.0,120.0,FL,PIT,ATL,5,0
5195.0,650.0,86.0,EV,ATL,LWB,5,0
352.0,687.0,235.0,UA,SEA,ORD,5,0
4007.0,670.0,110.0,9E,ORD,MEM,5,0
2484.0,360.0,125.0,DL,MCI,DTW,2,0
795.0,755.0,,F9,DEN,PDX,6,1
473.0,1265.0,146.0,AS,LAX,PDX,2,1
6666.0,1016.0,109.0,OO,TUS,DEN,4,0
186.0,840.0,227.0,US,ORD,PHX,1,0
601.0,645.0,160.0,AS,LAS,SEA,2,0
1731.0,695.0,141.0,US,PHL,ORD,4,0
5217.0,808.0,82.0,EV,ATL,JAN,1,0
552.0,805.0,,,IAH,SLC,6,0
7099.0,869.0,79.0,EV,SYR,IAD,4,0
630.0,720.0,150.0,AA,MCO,JFK,1,0
334.0,856.0,126.0,FL,ATL,PHL,4,0
1162.0,1160.0,133.0,CO,ORD,EWR,4,1
167.0,600.0,85.0,WN,OAK,LAS,7,0
613.0,1240.0,,AS,LAS,SEA,4,0
759.0,,181.0,B6,SJU,MCO,2,1
6390.0,631.0,85.0,OO,SFO,SNA,3,0
739.0,550.0,217.0,CO,IAH,SAN,4,0
5265.0,605.0,136.0,EV,EWR,CVG,4,0
7243.0,1054.0,134.0,YV,SYR,ORD,7,1
6290.0,461.0,65.0,OO,LAX,MRY,4,0
2236.0,854.0,165.0,XE,MSP,EWR,5,0
53.0,,73.0,B6,ROC,JFK,5,0
182.0,691.0,51.0,HA,HNL,ITO,1,0
3930.0,1250.0,,MQ,ORD,OMA,3,1
1394.0,540.0,155.0,AA,DFW,FLL,3,0
2786.0,1180.0,,DL,ATL,LGA,5,0
2574.0,1180.0,125.0,AA,MIA,ATL,5,0
724.0,970.0,255.0,WN,BHM,LAS,5,1
2836.0,1185.0,76.0,,EWR,DCA,1,0
3044.0,1119.0,,OO,PIT,MKE,7,0
2133.0,690.0,100.0,WN,OAK,SLC,6,0
5926.0,643.0,70.0,XE,ORD,CLE,4,0
6306.0,750.0,113.0,OH,IAD,DTW,3,0
6454.0,455.0,95.0,OH,CVG,DCA,2,0
1747.0,470.0,342.0,US,PHL,LAS,1,0
49.0,750.0,120.0,WN,LAS,AMA,4,1
1033.0,1200.0,150.0,FL,RSW,PIT,5,1
759.0,1070.0,,WN,ELP,PHX,2,1
67.0,1210.0,108.0,AS,JNU,ANC,4,0
288.0,1010.0,200.0,,ABQ,SEA,1,1
2555.0,455.0,185.0,,LGA,PBI,4,0
1141.0,,190.0,AA,JFK,MIA,7,0
185.0,970.0,,US,PHX,FLL,7,1
1629.0,630.0,195.0,AA,DFW,SAN,5,0
1216.0,500.0,,AA,SAT,DFW,1,0
2287.0,1060.0,130.0,DL,DTW,ATL,4,1
3260.0,765.0,170.0,MQ,DAY,DFW,6,0
5976.0,1127.0,89.0,XE,LEX,ORD,4,0
1177.0,455.0,80.0,WN,SMF,LAS,6,1
1025.0,1065.0,74.0,DL,ATL,CHS,4,1
7133.0,1200.0,124.0,EV,ORD,SAV,5,0
2608.0,747.0,212.0,DL,SNA,MSP,5,1
1774.0,1149.0,103.0,DL,SRQ,ATL,2,0
4247.0,757.0,83.0,9E,SCE,DTW,5,1
4006.0,895.0,86.0,9E,MEM,CVG,2,0
2059.0,1255.0,170.0,AA,DFW,SLC,3,0
372.0,630.0,95.0,WN,MSP,MDW,4,1
5163.0,964.0,120.0,EV,CLE,ATL,4,1
1986.0,965.0,85.0,WN,HOU,TUL,6,1
2966.0,570.0,95.0,YV,LAS,SFO,6,1
3133.0,892.0,176.0,,CLT,IAH,2,0
5422.0,920.0,,EV,DTW,MSN,5,1
1590.0,577.0,,DL,MCI,ATL,2,0
3827.0,705.0,120.0,MQ,ATL,ORD,2,0
5402.0,720.0,150.0,EV,JAX,DTW,1,1
5237.0,360.0,153.0,EV,HPN,ATL,3,1
6826.0,480.0,74.0,OO,SFO,ONT,3,0
320.0,495.0,110.0,F9,MKE,DCA,3,0
6257.0,807.0,127.0,OO,ORD,HPN,5,0
3660.0,1105.0,,MQ,IND,MIA,4,1
3206.0,675.0,55.0,MQ,GGG,DFW,4,0
1039.0,959.0,137.0,FL,TPA,PIT,4,0
2052.0,375.0,95.0,DL,MSY,ATL,4,0
1897.0,1040.0,255.0,AA,EWR,DFW,3,0
1694.0,840.0,100.0,AA,DFW,BNA,4,1
1377.0,1265.0,260.0,AA,ORD,SEA,2,1
5212.0,570.0,87.0,EV,MEM,ECP,2,0
6740.0,604.0,43.0,OO,LAX,CLD,4,0
2258.0,375.0,65.0,AA,SAT,DFW,1,1
3075.0,850.0,113.0,XE,PVD,CLE,4,0
311.0,400.0,84.0,FL,CLT,ATL,4,0
1800.0,450.0,90.0,DL,JAX,ATL,6,0
1821.0,880.0,225.0,CO,IAH,SNA,6,1
2622.0,705.0,85.0,YV,CLT,IAD,1,0
2155.0,550.0,149.0,XE,MSP,EWR,1,0
691.0,370.0,173.0,CO,MIA,IAH,1,1
2640.0,705.0,65.0,WN,PDX,BOI,3,1
7767.0,372.0,85.0,OO,GCC,RKS,2,1
2720.0,1058.0,104.0,XE,ICT,IAH,2,0
138.0,1080.0,360.0,US,PHX,ANC,5,0
1294.0,1075.0,140.0,AA,IAH,MIA,2,1
1684.0,1360.0,,DL,SJC,ATL,7,1
74.0,1005.0,82.0,B6,JFK,BTV,5,0
1705.0,1150.0,134.0,US,BDL,CLT,3,0
3373.0,495.0,80.0,MQ,CRP,DFW,5,0
2841.0,810.0,140.0,XE,IAH,DAY,3,0
86.0,525.0,,US,PHX,PDX,6,1
407.0,776.0,93.0,FL,IND,ATL,2,0
4416.0,960.0,110.0,,LGA,RDU,4,0
6551.0,1274.0,81.0,OO,ORD,CMX,7,1
6352.0,1150.0,164.0,OH,MEM,EWR,4,1
503.0,498.0,118.0,UA,MCI,DEN,2,0
3479.0,500.0,70.0,MQ,DFW,LIT,4,1
1798.0,1145.0,85.0,AA,LAX,SFO,6,0
3335.0,1280.0,,WN,SNA,SMF,2,1
2033.0,1220.0,255.0,AA,DFW,SEA,4,1
1027.0,455.0,,WN,MKE,MCI,1,0
1855.0,835.0,,CO,CLE,RSW,2,1
2259.0,860.0,68.0,,IAH,MFE,6,0
1182.0,866.0,107.0,US,CLT,LGA,4,1
3101.0,1120.0,,XE,IAH,MAF,4,1
399.0,1265.0,165.0,B6,LGA,MCO,3,1
2939.0,345.0,120.0,DL,DCA,ATL,3,1
435.0,551.0,225.0,FL,SEA,MKE,7,0
1049.0,520.0,318.0,CO,SFO,EWR,2,1
2735.0,405.0,70.0,MQ,DFW,LIT,6,0
871.0,390.0,110.0,WN,STL,DAL,1,1
155.0,1150.0,85.0,WN,SFO,SAN,3,1
3967.0,470.0,95.0,,ORD,OMA,3,0
2678.0,477.0,138.0,XE,IAH,PBI,6,1
519.0,1250.0,,FL,ATL,CMH,1,0
3783.0,415.0,120.0,9E,DAY,ATL,5,0
2548.0,1195.0,138.0,XE,IAH,CVG,3,0
1457.0,535.0,312.0,,CLE,SEA,2,1
7248.0,750.0,156.0,YV,BTV,ORD,6,1
4259.0,600.0,80.0,,CVG,DTW,5,0
488.0,458.0,169.0,F9,MKE,MCO,5,1
1616.0,,170.0,DL,DEN,ATL,2,0
7367.0,865.0,89.0,,MEM,TLH,2,0
1533.0,985.0,,WN,DEN,ABQ,3,1
1203.0,1085.0,170.0,US,CLT,IAH,5,1
513.0,,37.0,HA,HNL,LIH,1,0
6306.0,,117.0,OH,DTW,DSM,5,0
3051.0,405.0,155.0,XE,JAX,IAH,3,0
400.0,465.0,274.0,US,CMH,PHX,6,1
45.0,360.0,83.0,B6,ROC,JFK,3,0
3487.0,740.0,,WN,JAX,BHM,5,0
7032.0,1153.0,157.0,OO,MSN,DEN,4,1
566.0,748.0,95.0,DL,ATL,ORF,7,0
3851.0,,160.0,WN,STL,FLL,3,0
1385.0,680.0,65.0,,OAK,BUR,2,1
1232.0,965.0,75.0,WN,OAK,LAX,6,1
581.0,1000.0,55.0,WN,JAX,TPA,2,1
7083.0,1315.0,59.0,EV,ORD,DAY,4,0
932.0,455.0,195.0,WN,BDL,FLL,3,0
1259.0,515.0,155.0,WN,BNA,SAT,1,1
4187.0,390.0,,MQ,DSM,ORD,3,1
2270.0,,158.0,XE,IAH,MSP,5,0
3049.0,1065.0,84.0,XE,EWR,ORF,2,0
2840.0,860.0,160.0,,FWA,DFW,6,0
4649.0,1130.0,180.0,MQ,LGA,MSP,2,1
4690.0,463.0,107.0,OO,LAX,SLC,1,1
3842.0,,95.0,MQ,MSP,ORD,5,1
140.0,1079.0,173.0,US,MCI,PHX,3,0
110.0,439.0,30.0,HA,LIH,HNL,1,0
3137.0,1195.0,130.0,XE,IAH,LEX,2,1
5566.0,608.0,95.0,EV,ATL,EWN,7,0
2829.0,710.0,,XE,EWR,CMH,3,1
2646.0,680.0,116.0,YV,CLT,MEM,6,0
17.0,1025.0,55.0,WN,DAL,AUS,7,1
914.0,705.0,150.0,WN,TPA,HOU,1,0
4658.0,790.0,76.0,OO,BTM,SLC,2,1
5485.0,500.0,116.0,EV,ATL,MDT,5,0
347.0,809.0,182.0,B6,JFK,SRQ,7,0
408.0,788.0,139.0,UA,SNA,DEN,3,1
3325.0,715.0,75.0,WN,LGA,BWI,1,0
2758.0,965.0,75.0,DL,LAX,SFO,6,1
6347.0,768.0,35.0,OO,DEN,COS,6,0
2708.0,960.0,165.0,MQ,CVG,DFW,1,1
18.0,525.0,321.0,AS,SEA,MCO,7,0
2101.0,1193.0,,DL,ATL,TUS,7,0
7034.0,497.0,238.0,OO,MCI,SFO,1,1
2462.0,535.0,133.0,XE,IAH,CLT,4,0
5425.0,735.0,98.0,EV,CRW,ATL,5,0
269.0,1210.0,,WN,MCO,ALB,1,1
533.0,510.0,138.0,,DEN,MDW,5,1
1593.0,720.0,65.0,AA,MCO,MIA,1,1
4059.0,,50.0,MQ,ORD,BMI,4,0
80.0,688.0,117.0,FL,FLL,ATL,5,1
2696.0,1115.0,142.0,DL,MIA,DCA,4,0
4496.0,1260.0,115.0,MQ,LGA,CMH,4,0
2516.0,975.0,62.0,XE,CLE,ROC,4,0
241.0,600.0,135.0,WN,HOU,FLL,7,1
1098.0,645.0,121.0,US,JAX,PHL,1,0
4499.0,360.0,100.0,MQ,DTW,LGA,3,0
1118.0,1205.0,80.0,WN,MDW,PIT,3,1
1278.0,1100.0,124.0,US,MCO,DCA,4,1
102.0,1019.0,94.0,B6,JFK,BUF,3,0
663.0,455.0,195.0,AA,JFK,FLL,7,0
4527.0,620.0,135.0,OO,MSP,BNA,4,1
3350.0,690.0,,MQ,MOB,DFW,7,0
1748.0,695.0,286.0,US,LAS,PHL,1,0
3258.0,1060.0,125.0,MQ,PNS,DFW,7,0
2281.0,390.0,104.0,XE,PNS,IAH,1,1
4635.0,1220.0,114.0,OO,SLC,SJC,3,0
7286.0,465.0,46.0,YV,SBN,ORD,6,0
3232.0,860.0,75.0,MQ,DFW,SGF,2,0
6302.0,868.0,51.0,OO,LAX,PSP,1,1
3118.0,685.0,137.0,XE,EWR,CHS,6,0
1335.0,440.0,215.0,AA,DCA,DFW,6,0
6817.0,1295.0,52.0,OO,SFO,CIC,3,1
4664.0,520.0,95.0,,CLE,LGA,4,0
2962.0,735.0,140.0,XE,IAH,COS,7,0
2437.0,360.0,82.0,DL,CLT,ATL,5,0
411.0,815.0,200.0,AA,DFW,SNA,2,0
2566.0,,218.0,DL,SAT,JFK,1,1
757.0,960.0,90.0,WN,SMF,PDX,2,0
6744.0,660.0,,OH,CMH,DCA,2,1
6288.0,756.0,68.0,OO,MRY,LAX,3,0
117.0,535.0,95.0,WN,SAN,SMF,7,1
304.0,385.0,133.0,AS,SEA,SFO,5,1
2248.0,925.0,112.0,DL,DTW,LGA,1,1
59.0,995.0,230.0,WN,AUS,SJC,7,1
163.0,383.0,400.0,UA,BOS,LAX,1,0
3116.0,945.0,,OO,MKE,CAK,2,0
4287.0,1095.0,75.0,MQ,ORD,CMH,7,0
2651.0,660.0,93.0,YV,PHX,BFL,5,0
2801.0,1055.0,90.0,MQ,SGF,DFW,1,0
1457.0,940.0,235.0,WN,SAN,MDW,6,1
1150.0,454.0,,FL,IND,RSW,3,0
983.0,1079.0,115.0,US,ORD,CLT,1,1
1087.0,1365.0,52.0,DL,ATL,BHM,4,1
408.0,750.0,291.0,B6,PHX,BOS,1,0
976.0,950.0,195.0,UA,DEN,IAD,2,0
6758.0,910.0,98.0,OH,DTW,TYS,3,0
578.0,895.0,65.0,,DFW,SAT,1,1
3710.0,1055.0,105.0,MQ,ORD,XNA,3,1
6712.0,959.0,57.0,OO,SFO,RNO,3,1
1428.0,1425.0,289.0,DL,LAS,JFK,7,0
24.0,425.0,325.0,,SFO,JFK,2,0
1498.0,420.0,,DL,FLL,LGA,1,0
2512.0,1253.0,140.0,XE,ATL,IAH,4,1
1218.0,510.0,225.0,AA,PDX,DFW,7,0
3636.0,,135.0,MQ,CLT,MIA,5,1
3209.0,910.0,120.0,MQ,DFW,TYS,5,1
4048.0,1175.0,73.0,9E,MSP,GFK,4,0
1832.0,700.0,205.0,CO,IAH,LGA,3,1
6266.0,573.0,,,IAD,DTW,5,0
3457.0,705.0,185.0,MQ,CLE,DFW,6,1
3854.0,425.0,,9E,MSP,CLE,4,0
102.0,1199.0,133.0,UA,ORD,PVD,4,1
801.0,470.0,97.0,US,CLT,MCO,2,0
1482.0,450.0,160.0,AA,SJU,MIA,7,0
2225.0,805.0,84.0,XE,OKC,IAH,5,0
2016.0,695.0,75.0,,EWR,ORF,5,0
